TEFF,LOGG,O_FE,MG_FE,FE_H
5832.5728,4.33395,0.044619907,-0.023370497,0.027794
4575.496,1.9287975,0.07673898,0.030709982,-0.35816
5810.134,4.281518,0.023932904,0.02688551,0.25469
4994.35,3.1034803,0.14581802,0.16538501,-0.46781
4343.4575,1.6531212,0.263293,0.269113,-0.43882
4610.619,2.6624918,0.282473,0.311823,-0.27555
5782.7266,4.4611025,0.12944192,-0.05678249,0.070707
4798.466,2.4447284,0.29244298,0.280753,-0.31056
6131.8076,4.1883683,0.18030292,0.028078526,-0.31108
3962.101,1.007777,0.33841294,0.34072295,-0.71096
4230.787,1.2481751,0.12244898,0.13194197,-0.59221
4808.901,2.495125,0.0727188,0.116934,-0.13219
4563.45,2.4522655,0.069252506,0.0868686,0.079156
4297.6265,1.9526289,0.056879006,0.035497017,0.11289
4363.284,2.2403038,0.13101198,0.15886201,0.14064
6424.82,4.3040395,0.0153099,-0.114701495,0.15378
5266.0547,3.73858,0.20593299,0.095626995,-0.19158
3966.3533,0.89837056,0.14191097,0.16739297,-0.65478
4489.1504,2.2716415,0.06617163,0.05481023,-0.00081252994
4637.926,2.5988727,0.222553,0.226723,-0.18172
3500.86,0.38586292,0.037755966,0.02204597,-0.57245
5408.8633,4.5342045,0.053530894,-0.013974499,0.040421
6149.757,4.067315,0.1619129,-0.012233481,-0.2016
4577.87,2.6455715,0.053061202,0.0634141,0.10412
4883.0303,2.740944,0.119296,0.10484201,-0.33774
4397.3066,2.1906478,0.058554,0.054737,0.029555
3839.8586,0.7018577,0.034168005,-0.01969701,-0.55877
4998.3726,2.5428555,0.09986399,0.13518599,-0.33071
4983.007,2.3090982,0.38999295,0.25769293,-1.6994
4054.1426,1.2596374,0.105693,0.099359006,-0.34098
4800.4272,2.8535924,0.122362986,0.12535,-0.27798
4867.743,2.5789506,0.0649997,0.08382112,-0.22821
4092.9368,1.494895,0.052848995,0.018937998,-0.0637
4047.8994,4.603121,-0.1086024,-0.15475681,-0.0014315001
4965.2544,2.6229346,0.17513302,0.12082699,-0.46505
4808.7305,2.502034,0.058657363,0.09682401,-0.13623
4560.0474,2.6191459,0.060241714,0.060355112,0.14013
3629.5989,0.86562264,-0.011180997,-0.121517,-0.66903
4358.4863,4.615773,0.0141938925,-0.048351496,-0.32547
4202.12,1.6457157,0.11857699,0.109286994,-0.19756
4001.5684,1.3598795,0.320903,0.333693,-0.29571
4534.671,2.419364,0.036803007,0.034435004,0.29557
3344.426,0.18775937,0.085109,0.042867005,-0.13141
5818.066,4.048274,0.1523729,0.15071154,-0.66981
4868.8096,3.499457,0.05393499,0.077701986,0.19005
3528.4734,0.8307466,0.05921991,0.0068120062,0.19396
5739.4336,4.468476,0.1394929,0.039211504,-0.15311
4474.0293,4.56904,-0.023009107,0.019771501,0.221
5622.286,4.2915688,0.07223289,-0.0022725016,0.18332
5978.404,4.2176943,-0.021102108,0.004167497,0.10351
4154.8335,1.816359,0.070140705,0.057127,0.15917
4338.7656,1.83951,0.13775001,0.12052801,-0.24352
4972.362,3.0686038,0.15447702,0.12600502,-0.30092
4604.4272,2.4140475,0.040546,0.038682,-0.031588
4622.319,2.5715702,0.26668298,0.29699302,-0.22918
6328.357,4.2198033,0.13073969,-0.091274686,0.011672
3800.1772,1.1571951,0.0688796,0.010297999,0.10361
5780.182,4.3049884,0.17171389,0.014277503,-0.076068
6081.466,4.2666554,0.0637979,-5.9500337e-05,-0.048613
4496.032,2.1436234,0.164193,0.16901302,-0.35931
4217.7695,1.273128,0.078169614,0.057313025,-0.48129
3934.9834,1.1639681,0.078707494,0.064091,-0.16054
4454.056,1.7813799,0.123166025,0.08239502,-0.39686
4878.795,2.4937215,0.108423,0.052695006,-0.17857
5030.768,3.1970072,0.12900999,0.11112599,-0.35476
4880.565,2.4133751,0.05145201,0.05622001,-0.29008
5980.259,4.365305,0.1254789,-0.051695496,-0.073791
4075.562,1.4013715,0.31628302,0.30893302,-0.41337
5406.9067,4.4335666,0.035629928,0.038529545,0.26331
4953.215,1.8974023,0.34528297,-0.072317004,-1.0488
3712.447,0.7827271,0.35640302,0.35464302,-0.63568
4108.9053,1.204947,0.10324901,0.097280025,-0.39945
5404.9995,4.521031,0.10598289,0.036322497,-0.14535
5595.814,4.3517666,0.0557819,0.0055395067,0.063604
5774.1445,3.862192,0.0893379,-0.007883504,-0.13682
3871.2222,0.53426117,-0.04328704,-0.038167,-0.7892
6184.169,4.1611934,0.16820289,-0.010431506,-0.12
4906.5703,4.5737944,0.019798901,0.022814505,0.04163
4748.615,2.509131,0.23025298,0.12664999,-0.35123
4177.1772,1.2217951,0.237113,0.275213,-0.93254
5579.4976,4.3532486,0.101673886,0.061896503,0.11437
5819.247,3.9200754,-0.037295103,-0.0677215,0.22019
4753.758,2.7297323,0.179093,0.16314301,-0.27766
3830.0,0.68151265,0.02562797,-0.09790701,-0.58531
6175.981,4.2681956,0.1896029,0.06521951,-0.26618
4633.314,2.499973,0.043098997,0.016279,0.029199
4185.1753,1.7550883,0.1982579,0.2217879,-0.018132
5929.4814,4.29905,0.0805769,0.004278496,0.17056
3954.1934,1.3055305,0.288413,0.23807299,-0.18191
4032.8125,1.1320236,0.105197966,0.08936098,-0.43706
6018.3096,4.3376074,0.1307829,-0.011519492,-0.12929
5796.4194,4.494731,0.4083229,0.11972648,-0.46468
4667.806,2.4594367,0.024260998,0.031269997,0.074056
5700.1694,4.0809627,0.081814595,0.015664203,0.016993
5837.3076,4.1416883,0.0006393939,-0.0025604963,0.2123
4764.852,2.575132,0.122293994,0.11675,-0.303
3538.5925,0.77755105,0.07065027,0.005433999,0.083475
4291.685,1.3116298,0.075720906,0.062182993,-0.46027
4095.9832,0.29893702,0.272403,0.3962829,-1.6148
4717.311,2.5690117,0.112656996,0.168293,-0.22044
6260.2188,4.2523036,0.19464292,0.010148525,-0.29363
5324.121,4.5497217,0.1441629,0.097587526,-0.4113
4187.2803,1.6393836,0.326663,0.339503,-0.40587
5947.89,4.1767383,0.07600391,-0.02168049,0.072514
4773.9907,2.439059,0.08291201,0.058168218,-0.13896
4726.912,3.1067204,0.026218027,0.053720027,0.25357
4137.037,0.7890236,0.011598021,-0.0146969855,-0.44284
5166.1455,3.9270875,0.19262299,0.102591,-0.14556
4776.6934,3.0288806,0.074315004,0.093030006,-0.015762
3452.7993,0.9064446,0.047690988,-0.025747031,0.37986
4565.613,2.1628978,0.0036830008,-0.014192,0.068079
4823.8555,2.4781601,0.002334997,0.04089,-0.1279
6122.882,4.1263914,0.1503329,-0.011963487,-0.29419
6205.422,4.2128778,0.11639291,-0.008371502,-0.25646
3921.6677,1.3140004,0.084631704,0.050278705,-0.0047534
4224.755,1.7906291,0.08248,0.0721001,0.021425
4531.917,2.471682,0.089682996,0.095218,0.035934
4160.9907,1.9453297,0.081146985,0.064452976,0.30471
3832.9556,0.91895014,0.105195984,0.050469995,-0.34535
4821.229,2.352178,0.339663,0.302343,-0.41382
4636.7764,2.5328515,0.099419005,0.08973501,-0.1307
4788.2314,2.5842533,0.08798897,0.09875299,-0.3423
4978.7065,2.4218698,0.19443297,0.17657998,-0.49067
4659.155,2.4455073,0.022117019,0.02799502,0.13645
4562.7065,2.2859683,0.083109,0.082605004,-0.1937
4568.9937,2.4514587,0.033940997,0.028327998,0.037622
4244.2754,1.2050753,0.29494298,0.329723,-0.93239
4654.5234,2.6080723,0.066135496,0.050793998,-0.07736
5011.693,3.1778715,0.14691399,0.0615851,-0.20887
4082.3228,1.4639459,0.11690299,0.095969,-0.20086
5427.3193,4.5110884,0.110274896,0.017233506,0.097
3311.2463,4.7506056,,,
4075.8225,1.2346866,0.25786301,0.26574302,-0.48212
4705.565,2.4108715,0.057724297,0.042597,-0.042905
4748.6636,2.799987,0.00062799454,0.018671006,0.1518
4907.4946,3.1646514,0.043806,0.120969005,-0.14192
4678.633,2.7343235,0.298073,0.316403,-0.35794
5117.3154,4.549381,0.04555592,0.090349525,-0.24513
4813.438,3.1188874,0.01225701,0.044723004,0.31993
4003.9941,0.8600354,0.054744005,-0.0025629997,-0.74205
4700.4956,2.5472925,0.047589995,0.039774,-0.12659
5207.173,3.8374863,0.19490299,0.18200299,-0.44367
4830.3125,2.449593,-0.016075999,-0.0048909932,-0.18296
4647.784,2.4172473,0.018261999,0.018463,0.15077
4517.354,2.125375,0.038636,0.029280007,-0.11474
4332.4424,1.5745597,0.11408499,0.11623296,-0.44366
4741.53,2.4430118,0.0661867,0.067834914,-0.052178
4477.723,2.6541429,0.06592201,0.065933004,0.20996
3990.0693,1.3256478,0.318703,0.317253,-0.32427
4757.9814,2.555974,0.09488201,0.096274,-0.29248
6130.0312,4.320931,0.025379911,-0.059881493,0.131
6263.9043,3.6435614,0.2357429,0.019797504,-0.28069
6067.329,4.0109363,0.17758295,0.06856161,-0.56225
4915.279,2.742176,0.17355302,0.12813902,-0.45996
4505.2456,1.9801047,0.05405201,0.046661004,-0.1779
4685.3125,2.2694135,0.103065,0.143843,-0.34988
5895.023,4.140675,0.09740791,0.054737806,-0.26923
4839.22,2.86731,-0.041037,0.040216,0.021329
5325.7324,3.810196,0.10873599,0.06649463,-0.23302
4811.3384,2.4820611,0.090401,0.098612,-0.17405
3824.121,0.5292719,0.11439496,0.13544399,-0.86327
4739.8955,2.731124,0.0061950013,0.054321002,0.032227
4925.889,3.0078366,0.093280986,0.14918098,-0.34111
4948.5254,2.9586632,0.29920298,0.30049297,-0.38006
4598.048,1.1122866,0.05388701,-0.111417055,-0.70172
4673.3,2.4376965,0.028196998,0.022197999,0.089712
3837.4539,0.9382399,0.106417984,0.06663838,-0.32634
4668.524,2.5745337,0.056540497,0.0618266,-0.10166
4968.2847,2.336825,0.15687996,0.13220197,-0.56213
5768.3066,4.37691,-0.0761911,-0.001609493,-0.037429
4671.017,2.8255267,0.106482,0.125496,0.017766
5548.2637,4.185411,-0.015971124,-0.0166305,0.40016
5312.5356,3.917313,0.177027,0.13573201,0.030715
6129.0938,4.1756597,0.30247295,0.073951036,-0.47308
4597.607,1.7429171,0.40708292,0.3147329,-1.1277
4405.938,1.9287231,0.28306296,0.28827298,-0.54046
4623.936,2.3865418,0.040098995,0.059453994,0.10154
4067.582,1.3061028,0.085035995,0.071398795,-0.24566
4345.848,1.8647428,0.311713,0.338263,-0.56185
3933.4407,4.607597,-0.073189095,-0.1337765,-0.065329
6224.4883,3.608508,-0.32432508,-0.3884195,-0.042692
4626.1685,2.6483681,0.0605011,0.055406,-0.019685
3812.8645,0.8047571,0.115676016,0.09387672,-0.46129
6327.9307,4.2364993,0.2293029,0.05934149,-0.36879
4350.9224,1.5903089,0.12319097,0.110709965,-0.52843
4033.144,0.71899045,0.29885298,0.37134296,-0.81999
6113.5244,4.347049,0.0659479,-0.09843049,0.099029
4082.8494,1.4548593,0.088713005,0.058665007,-0.15184
4897.4565,2.4353466,0.46367303,0.311793,-0.60673
5092.3726,2.493703,-0.082222,0.009811997,-0.060893
5567.4473,3.9838011,0.32124293,0.31706852,-0.88826
4543.1167,2.328001,0.035590008,0.03473501,0.23083
5453.1064,4.4970737,0.015587898,0.0374405,-0.032961
5032.8506,3.0573301,0.034194008,0.058577105,-0.26641
4849.5005,2.6960304,0.09873298,0.09866199,-0.28868
4935.205,2.4782906,0.11480197,0.07415357,-0.36154
4922.872,2.4648051,0.043080002,0.052825004,-0.23789
4878.1,2.4254284,0.14338103,0.06264903,-0.27979
6058.0996,4.4095106,-0.077170104,0.016659498,-0.35848
4176.881,1.4850395,0.281533,0.296363,-0.42591
4118.796,1.1459963,0.10482901,0.117643,-0.47291
4797.554,2.664294,-0.0220295,0.0210165,-0.014364999
4047.979,2.944977,-0.13186711,-0.1744715,-0.63465
4140.742,1.818325,0.07069531,0.04676801,0.31673
3897.1382,1.2747562,0.09069599,0.058503,-0.041663
4032.3462,4.6261697,-0.0682851,-0.11430249,-0.084929
5159.2344,3.263007,0.47677296,0.17938292,-1.1629
4943.9497,2.4407475,0.436363,0.277413,-0.64903
6080.3228,4.074048,0.20702292,-0.0030294657,-0.33213
4934.7334,2.5038886,0.050205514,0.065726206,-0.22144
4891.0728,2.6081853,0.11454199,0.120222,-0.32184
4390.124,1.9295056,0.0496518,0.016083807,-0.012768001
5021.4365,2.9060664,-0.07837799,-0.032537997,0.048595
4924.106,4.422908,0.26942292,0.057797506,-0.25031
4233.4023,1.8709784,0.053315997,0.026741004,0.019216
5753.539,4.507979,0.121062845,0.23635846,-0.53255
4756.986,2.6975448,0.13511503,0.14812803,-0.26256
4560.4556,2.46332,0.086166,0.117699,-0.035156
4994.4834,2.861289,-0.010904007,-0.0076130033,0.10379
4402.6616,2.1612132,0.320563,0.32727298,-0.37045
4966.0083,2.6090322,0.024091005,0.021081,-0.21269
5825.732,4.4032955,0.15603206,-0.015148334,0.00040053995
4157.0166,1.5067699,0.31573305,0.34516302,-0.51611
4679.622,2.3022323,0.100501,0.084998995,-0.26083
4399.818,1.7711256,0.338503,0.353743,-0.78146
4966.1006,2.9781,-0.004698999,0.0606887,-0.11135
6123.134,4.109943,0.1164529,0.030285507,-0.29232
3843.8032,0.7635521,0.22847298,0.285033,-0.58254
4053.2815,1.3976841,0.14420998,0.13014498,-0.2501
4436.6577,2.0393198,0.321763,0.350863,-0.45152
4087.1865,1.4429655,0.09567301,0.08464121,-0.15839
6198.55,4.1372523,0.2532329,0.025750518,-0.28141
5209.0254,3.7417426,0.061008975,0.023842007,0.12442
5022.9316,3.1401343,0.11042,0.092095,-0.16109
4002.5876,4.6335897,-0.029615104,-0.059921503,-0.25699
5022.9844,3.379265,0.116301,0.193863,-0.31024
4409.116,4.6076355,-0.021151096,-0.054657497,0.063777
4690.913,2.5695376,0.059149697,0.048922002,-0.022532
4857.4023,2.4076033,0.095170006,0.08354001,-0.28387
4739.649,2.1042645,0.26447302,0.12421703,-0.52811
4736.945,2.538955,0.163539,0.15247601,-0.2035
4637.975,2.630791,0.24812299,0.27100298,-0.23515
4690.639,2.3589692,0.12213,0.15924999,-0.08871
4815.758,2.426867,0.059051894,0.018186003,-0.12481
4724.4824,2.5483923,0.008907005,-0.020916991,0.11641
4802.9863,3.256331,0.015708,0.041738003,0.28974
3957.8486,0.94705445,0.044707,-0.003327012,-0.58444
4683.038,2.444321,0.041391972,0.027431972,-0.00039696973
5516.439,3.3861837,0.0045403093,-0.006891489,-0.15578
5202.325,4.485799,0.021963894,0.064661905,0.21409
4846.8594,2.4805768,0.0709541,0.059596002,-0.16176
5787.8936,4.478936,0.0737219,-0.036350496,-0.07874
4736.8315,2.531492,-0.0016859919,0.005545005,0.0962
4966.9478,2.9449303,0.141159,0.080730006,-0.26898
4765.6772,2.2675307,0.11917099,0.11015198,-0.3809
5457.1445,4.398297,0.0722619,0.05821851,0.15357
4782.718,4.5580516,-0.023767099,0.0018315017,0.16553
4809.9395,2.4253702,0.09376,0.095405996,-0.16822
4457.253,2.1976295,0.098362,0.060605995,-0.079073
4670.5786,1.4187593,0.28292298,0.34467292,-1.5539
5826.5703,4.1685243,0.12127289,0.0444685,-0.12235
4725.1562,4.5813637,-0.0031343997,-0.008428499,0.087769
4682.7573,2.6819193,0.086370006,0.096769005,-0.14651
4614.1777,2.3490674,0.32934302,0.348573,-0.48127
3337.9656,0.78475195,0.058453023,-0.022705972,0.39863
5094.1143,2.4465418,0.471463,0.30965298,-0.74754
3989.3955,1.061068,0.07852486,0.082428604,-0.28333
5818.8716,4.0854554,0.13186389,0.011565499,0.028269
4971.312,4.5153956,0.056960896,0.15146449,-0.24665
4502.9595,2.3467827,0.075573996,0.0664563,0.13957
4855.444,2.831078,0.11373901,0.137494,-0.28219
5066.291,2.37983,0.406133,0.322633,-0.75525
6291.037,3.9808173,0.2606029,0.039975494,-0.27301
5803.091,4.4209657,0.1757429,0.0737607,-0.3086
5627.593,4.2865987,0.20120291,0.2148185,-0.22028
3549.76,0.9624081,0.06237641,0.008624017,0.29735
4949.796,2.8562524,0.122963995,0.154513,-0.44592
4877.9346,3.0421138,0.08128501,0.099060014,-0.1455
3801.959,4.650161,-0.04282011,-0.07184151,-0.17535
4660.1943,4.513849,0.05749491,0.05034551,-0.19582
4112.9185,4.6222644,-0.053986087,-0.1282715,-0.22036
4540.889,2.3955572,0.081003994,0.07515778,-0.023835
3964.8076,1.1886985,0.127465,0.07797299,-0.2276
4743.2373,2.4608889,-9.22e-05,0.023017803,-0.0039213
4897.6045,3.2356896,0.348473,0.33629298,-0.39616
4965.231,2.8704696,0.16589299,0.102626994,-0.31642
4917.1797,2.5644693,0.0035580099,0.038053006,-0.20633
4675.6123,2.396533,0.196354,0.17013401,-0.084695
5412.602,4.48931,0.026488896,0.0858505,-0.069
4474.4395,2.4712102,0.051272005,0.043872,0.29061
4607.856,2.1197913,0.08905098,0.074314,-0.4114
4668.0073,2.311653,0.195023,0.174443,-0.40807
4051.5361,0.26140457,-0.061347067,-0.16869706,-0.99732
6043.558,4.2928257,0.1757339,-0.031477503,-0.0524
3693.8298,0.7369645,0.33728302,0.309383,-0.59853
4874.1694,2.7986264,0.17194298,0.15149699,-0.39835
4585.149,2.6852074,0.022974998,0.039384007,0.28647
5002.4297,3.2991567,-0.03446199,0.021839008,0.13022
4845.6113,2.9154377,0.0539783,0.09714,-0.15366
5502.267,4.487825,0.097203895,0.074755,-0.23561
4157.006,1.7765238,0.088723004,0.06458424,0.051314
5615.6562,4.5034647,0.0154924095,0.057228506,-0.29892
3885.0046,0.7008247,0.022435963,-0.057167053,-0.60593
4638.792,2.5167012,0.28010303,0.293203,-0.238
4169.926,1.6687462,0.082565,0.0610623,-0.075931
3849.9592,0.85297835,0.11315501,0.09987301,-0.42986
4068.4246,1.2957664,0.059085995,0.053381994,-0.17252
5067.853,2.8209589,0.016028002,0.011895008,-0.13657
3943.44,1.030683,0.30939296,0.30186296,-0.56125
5053.2217,2.5803585,-0.10078701,-0.055846997,0.1091
4498.0156,2.380448,-0.0054070055,0.008276999,0.36416
4525.272,1.7996519,0.13082299,0.081616014,-0.40237
5047.8857,3.2987208,0.15522198,0.14756098,-0.4006
4886.1626,2.489282,0.150362,0.117312,-0.32218
5593.9375,3.8387122,0.08507991,0.09063351,-0.34594
3936.3706,0.7451813,0.11798394,0.11228591,-1.0364
4471.8286,2.0113876,0.061041325,0.032715,-0.081153
4233.04,1.7957854,0.101338,0.102018,-0.11056
4946.9873,2.4306233,0.09372699,0.07450211,-0.37368
4594.7983,2.4146025,0.126494,0.16203602,0.092445
4749.492,2.482354,0.063703656,0.069607005,-0.063034
4808.8906,2.52726,-0.011810001,-0.0015340038,-0.060721
4305.516,1.6236491,0.302143,0.312543,-0.41247
5506.715,4.440419,-0.059661105,-0.043469496,0.095458
4746.3433,2.2754562,0.087469,0.10408899,-0.22732
3962.0342,1.3328516,0.03210699,-0.018101003,0.045425
5827.9004,4.2766843,0.027980898,0.055148505,-0.016102
5132.7563,4.5818925,0.3082229,0.307073,-1.5982
4769.9756,2.4178863,0.100981,0.089382,-0.20023
5684.5825,4.4515195,0.081108905,-0.0034584925,0.11535
4725.3057,4.604669,-0.023310095,-0.015440494,-0.080204
4647.7393,2.2407253,0.023449099,0.024419101,0.0033572
4061.977,1.3632016,0.11884901,0.07824871,-0.23983
5469.923,4.469023,0.10452289,0.0477835,0.10971
4351.8945,1.67327,0.29819298,0.29963297,-0.80437
4467.3057,2.290363,0.22470298,0.240213,-0.12535
6095.969,4.195712,0.2417729,-0.0115605,-0.10978
4299.2524,1.780529,0.073853,0.041504994,-0.11937
4597.7866,2.4082248,0.08149601,0.09174301,-0.16199
5833.92,4.452818,0.0179389,-0.047853496,-0.060279
5073.87,4.3661695,0.1163369,0.014864489,0.19943
3652.9434,0.769114,0.348823,0.265973,-0.39667
4736.247,2.6140313,0.35476303,0.33855304,-0.50791
4993.067,3.609299,0.048077293,0.087229006,0.048
4901.5693,2.4396203,0.39004302,0.37288302,-0.56887
4943.908,3.363295,0.023138992,0.055882998,0.091309
4939.4546,2.4296448,0.083727,0.107847005,-0.40303
5988.8555,4.2623644,0.049908902,0.008473508,-0.069995
3284.0933,4.6840744,,,
4933.832,2.328158,0.36948302,0.31968302,-0.51915
5495.68,4.518119,0.0492279,0.06303681,-0.17002
4589.126,2.3496482,0.065057635,0.04049401,-0.13501
4177.6455,1.3151555,0.086184025,0.08510542,-0.34792
5061.8584,2.4736955,0.29855302,0.24273303,-0.64563
3578.7954,0.014005464,-0.0003567934,0.14479297,-0.77973
3824.1074,4.643517,-0.037365094,-0.047471493,-0.19881
6167.6714,4.3459015,0.037271917,-0.09655149,0.21462
3583.3936,0.47567,0.06281972,0.028708994,-0.68905
4841.349,2.4510434,0.357393,0.310863,-0.47145
5533.503,4.498253,0.124142885,0.1171605,-0.32229
4246.4863,1.4297683,0.11320901,0.111865014,-0.42216
4525.742,1.7518499,0.34211305,0.31300303,-0.6758
4603.418,2.4948425,0.154255,0.173823,-0.25775
4473.9727,4.606668,-0.0079900995,-0.06310651,-0.071466
5084.649,4.560441,0.0910969,-0.033529494,-0.028324
4804.3657,2.5321825,0.086151004,0.09384501,-0.36754
4949.29,4.541836,-0.05337411,0.020582497,0.34566
3923.4146,0.78283757,0.0035369992,-0.076967,-0.68481
5495.2695,4.3766537,0.039566904,0.09914252,-0.47635
4814.243,3.0844367,-0.0034020096,0.038452,0.12938
4979.2163,2.4269817,0.22441301,0.12719002,-0.41982
4836.4546,3.1201544,0.012989998,0.046648994,0.1445
4960.51,1.964169,-0.29793704,0.0065829754,-1.4389
3836.3965,0.97434306,0.342973,0.356293,-0.57923
4488.8896,2.4334226,0.049329996,0.016181007,-0.2244
4101.961,1.2040987,0.15556702,0.15234703,-0.53792
3914.1367,4.6133657,-0.0398971,-0.046895497,-0.030832
3567.9612,0.55657244,0.36553302,0.326133,-0.68728
4768.5264,4.5580664,0.005833,0.014703505,-0.079424
3808.4475,0.673984,0.11877996,0.12609097,-0.60414
4227.316,1.808933,0.105969995,0.085134,-0.055857
4166.6685,1.3986373,0.124431014,0.121298015,-0.34268
4953.7334,2.4375038,0.129899,0.09614602,-0.44631
6189.713,4.2893596,0.060748897,-0.0594405,0.099889
4629.1953,2.3707538,0.164115,0.168332,-0.084458
4321.6104,1.9526157,0.074452996,0.0635921,-0.089677
6228.4395,4.102208,0.1004719,-0.0704695,-0.073341
4508.514,0.87132055,,,
4178.3306,1.5630865,0.12389301,0.11931801,-0.27022
5052.8057,3.4842372,0.19344303,0.18398303,-0.34626
4124.3203,1.4412754,0.151036,0.12892401,-0.3336
4203.2563,1.5698726,0.124349,0.12484899,-0.3166
5019.993,2.5049872,0.21952298,0.13718298,-0.46421
4858.2544,2.4702923,0.07728199,0.083684996,-0.1987
4426.8354,1.6546566,0.11613101,0.11415905,-0.48039
4016.3542,1.2822187,0.297683,0.28944302,-0.32104
4022.9976,0.9847347,0.12229797,0.119628966,-0.55314
4257.6035,1.7375524,0.24375299,0.235603,-0.15256
3867.8445,4.582629,-0.0369071,-0.0411855,-0.019542
4328.1406,1.6170638,0.11469403,0.08952701,-0.3767
3863.31,0.7493468,0.14271995,0.16977096,-0.60163
4964.0435,2.9003081,0.19468299,0.111956,-0.49578
3822.5178,0.69189954,0.14111102,0.16620201,-0.67689
5914.4106,4.408305,0.1657129,0.049586505,-0.27409
4983.572,3.1602776,0.26045302,0.14434901,-0.47696
4610.453,2.376655,0.047283005,0.03604201,-0.092283
5572.52,3.6567576,0.14959289,0.09665349,-0.38066
4649.738,2.1852815,0.15675196,0.13720998,-0.4642
4895.2266,2.9561462,0.356603,0.275713,-0.4844
4787.094,2.4509761,0.016045004,0.011882007,-0.075482
5844.936,3.9251633,0.015037902,-0.024380494,0.047886
4585.841,2.0221536,0.36779302,0.350463,-0.73711
5946.1616,4.3043704,0.0265562,0.0104848035,0.00735
4806.5586,2.3925874,0.056100495,0.0677049,-0.14462
4775.8125,2.4638667,-0.013626002,0.037485003,-0.071301
6055.9126,3.9975548,-0.025118113,-0.113991514,0.28815
4386.7373,1.8370988,0.09101798,0.073676735,-0.25967
